"Instance_number numeric","True Positives","False Negatives","False Positives","True Negatives","False Positive Rate","True Positive Rate","Precision","Recall","Fallout","FMeasure","Sample Size","Lift","Threshold"
4999,364,277,506,11340,0.042715,0.567863,0.418391,0.567863,0.581609,0.4818,0.069672,8.150462,0.95887
5000,363,278,506,11340,0.042715,0.566303,0.417722,0.566303,0.582278,0.480795,0.069592,8.137424,0.959114
5001,363,278,505,11341,0.04263,0.566303,0.418203,0.566303,0.581797,0.481113,0.069512,8.146799,0.960152
5002,362,279,505,11341,0.04263,0.564743,0.417532,0.564743,0.582468,0.480106,0.069432,8.133726,0.960424
5003,362,279,504,11342,0.042546,0.564743,0.418014,0.564743,0.581986,0.480425,0.069352,8.143119,0.961747
5004,361,280,504,11342,0.042546,0.563183,0.417341,0.563183,0.582659,0.479416,0.069272,8.130012,0.962552
5005,361,280,503,11343,0.042462,0.563183,0.417824,0.563183,0.582176,0.479734,0.069192,8.139422,0.962933
5006,361,280,502,11344,0.042377,0.563183,0.418308,0.563183,0.581692,0.480053,0.069112,8.148853,0.96321
5007,360,281,502,11344,0.042377,0.561622,0.417633,0.561622,0.582367,0.479042,0.069032,8.135707,0.963661
5008,359,282,502,11344,0.042377,0.560062,0.416957,0.560062,0.583043,0.478029,0.068952,8.122531,0.964092
5009,359,282,501,11345,0.042293,0.560062,0.417442,0.560062,0.582558,0.478348,0.068872,8.131976,0.964363
5010,359,282,500,11346,0.042208,0.560062,0.417928,0.560062,0.582072,0.478667,0.068792,8.141443,0.965287
5011,359,282,499,11347,0.042124,0.560062,0.418415,0.560062,0.581585,0.478986,0.068711,8.150931,0.965782
5012,359,282,498,11348,0.04204,0.560062,0.418903,0.560062,0.581097,0.479306,0.068631,8.160442,0.966497
5013,358,283,498,11348,0.04204,0.558502,0.418224,0.558502,0.581776,0.47829,0.068551,8.147218,0.966501
5014,357,284,498,11348,0.04204,0.556942,0.417544,0.556942,0.582456,0.477273,0.068471,8.133963,0.966784
5015,357,284,497,11349,0.041955,0.556942,0.418033,0.556942,0.581967,0.477592,0.068391,8.143487,0.967707
5016,357,284,496,11350,0.041871,0.556942,0.418523,0.556942,0.581477,0.477912,0.068311,8.153034,0.968055
5017,357,284,495,11351,0.041786,0.556942,0.419014,0.556942,0.580986,0.478232,0.068231,8.162604,0.968508
5018,357,284,494,11352,0.041702,0.556942,0.419506,0.556942,0.580494,0.478552,0.068151,8.172195,0.969583
5019,356,285,494,11352,0.041702,0.555382,0.418824,0.555382,0.581176,0.477532,0.068071,8.158891,0.969729
5020,356,285,493,11353,0.041617,0.555382,0.419317,0.555382,0.580683,0.477852,0.067991,8.168501,0.969729
5021,356,285,492,11354,0.041533,0.555382,0.419811,0.555382,0.580189,0.478173,0.067911,8.178134,0.970305
5022,355,286,492,11354,0.041533,0.553822,0.419126,0.553822,0.580874,0.477151,0.067831,8.16479,0.970356
5023,355,286,490,11356,0.041364,0.553822,0.420118,0.553822,0.579882,0.477793,0.06767,8.184115,0.970562
5024,355,286,489,11357,0.04128,0.553822,0.420616,0.553822,0.579384,0.478114,0.06759,8.193812,0.97062
5025,355,286,488,11358,0.041195,0.553822,0.421115,0.553822,0.578885,0.478437,0.06751,8.203532,0.970893
5026,355,286,487,11359,0.041111,0.553822,0.421615,0.553822,0.578385,0.478759,0.06743,8.213275,0.97109
5027,355,286,486,11360,0.041027,0.553822,0.422117,0.553822,0.577883,0.479082,0.06735,8.223041,0.971582
5028,354,287,486,11360,0.041027,0.552262,0.421429,0.552262,0.578571,0.478055,0.06727,8.209639,0.972836
5029,354,287,485,11361,0.040942,0.552262,0.421931,0.552262,0.578069,0.478378,0.06719,8.219424,0.973334
5030,353,288,485,11361,0.040942,0.550702,0.421241,0.550702,0.578759,0.47735,0.06711,8.205986,0.974222
5031,352,289,485,11361,0.040942,0.549142,0.42055,0.549142,0.57945,0.476319,0.06703,8.192516,0.974814
5032,351,290,485,11361,0.040942,0.547582,0.419856,0.547582,0.580144,0.475288,0.06695,8.179013,0.974888
5033,351,290,484,11362,0.040858,0.547582,0.420359,0.547582,0.579641,0.47561,0.06687,8.188809,0.975198
